"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-10-20 ~ 2025-10-19"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 수원시 영통구"
"읍면동 : 영통동"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"534","경기도 수원시 영통구 영통동","9**","12m미만","40.00","월세","202501","16","400","65","2001","봉영로1482번길","202502~202602","신규","-","","","단독다가구"
"535","경기도 수원시 영통구 영통동","9**","25m이상","22.00","전세","202501","16","5,500","0","2000","영일로","-","-","-","","","단독다가구"
"536","경기도 수원시 영통구 영통동","9**","12m미만","19.00","월세","202501","15","300","41","1999","덕영대로1673번길","202502~202602","신규","-","","","단독다가구"
"537","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202501","15","300","40","2001","매영로425번길","202502~202602","신규","-","","","단독다가구"
"538","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202501","15","500","38","2001","청명북로7번길","202502~202602","신규","-","","","단독다가구"
"539","경기도 수원시 영통구 영통동","9**","12m미만","25.34","전세","202501","15","7,000","0","2002","봉영로1492번길","-","-","-","","","단독다가구"
"540","경기도 수원시 영통구 영통동","9**","12m미만","24.00","월세","202501","14","200","38","2000","덕영대로1681번길","202502~202601","신규","-","","","단독다가구"
"541","경기도 수원시 영통구 영통동","9**","12m미만","24.00","월세","202501","14","200","38","","덕영대로1681번길","202502~202601","신규","-","","","단독다가구"
"542","경기도 수원시 영통구 영통동","1***","12m미만","29.00","전세","202501","13","12,500","0","2001","청명북로7번길","-","-","-","","","단독다가구"
"543","경기도 수원시 영통구 영통동","9**","12m미만","24.00","월세","202501","13","500","54","2000","덕영대로1681번길","202502~202602","신규","-","","","단독다가구"
"544","경기도 수원시 영통구 영통동","1***","25m이상","22.00","월세","202501","11","500","35","","청명로","202501~202601","신규","-","","","단독다가구"
"545","경기도 수원시 영통구 영통동","1***","12m미만","45.00","월세","202501","11","1,000","68","2001","매영로415번길","202502~202602","신규","-","","","단독다가구"
"546","경기도 수원시 영통구 영통동","1***","25m미만","20.00","월세","202501","11","2,000","21","2000","반달로","202502~202602","신규","-","","","단독다가구"
"547","경기도 수원시 영통구 영통동","9**","12m미만","24.00","월세","202501","11","1,000","40","2000","봉영로1492번길","202502~202602","신규","-","","","단독다가구"
"548","경기도 수원시 영통구 영통동","1***","25m미만","36.00","월세","202501","11","12,000","10","2001","영일로","-","-","-","","","단독다가구"
"549","경기도 수원시 영통구 영통동","1***","25m미만","22.00","전세","202501","11","5,513","0","2001","반달로","202501~202701","신규","-","","","단독다가구"
"550","경기도 수원시 영통구 영통동","1***","12m미만","26.00","월세","202501","11","500","41","2000","청명남로50번길","202501~202601","신규","-","","","단독다가구"
"551","경기도 수원시 영통구 영통동","1***","12m미만","23.00","월세","202501","11","500","43","2001","매영로415번길","202501~202601","신규","-","","","단독다가구"
"552","경기도 수원시 영통구 영통동","1***","12m미만","49.34","월세","202501","11","1,000","75","2000","매영로415번길","202501~202601","신규","-","","","단독다가구"
"553","경기도 수원시 영통구 영통동","9**","12m미만","25.00","월세","202501","11","3,000","20","2001","봉영로1482번길","-","-","-","","","단독다가구"
"554","경기도 수원시 영통구 영통동","9**","12m미만","26.00","월세","202501","10","500","45","2000","덕영대로1673번길","202502~202602","신규","-","","","단독다가구"
"555","경기도 수원시 영통구 영통동","9**","25m이상","24.00","월세","202501","10","1,500","50","","","-","-","-","","","단독다가구"
"556","경기도 수원시 영통구 영통동","1***","25m이상","23.00","월세","202501","10","500","43","1999","청명로","202502~202602","신규","-","","","단독다가구"
"557","경기도 수원시 영통구 영통동","9**","12m미만","21.82","전세","202501","10","8,000","0","2001","매영로398번길","202502~202702","신규","-","","","단독다가구"
"558","경기도 수원시 영통구 영통동","1***","12m미만","26.00","월세","202501","09","300","40","2001","청명남로60번길","202502~202602","신규","-","","","단독다가구"
"559","경기도 수원시 영통구 영통동","9**","12m미만","24.00","월세","202501","09","2,000","50","2000","봉영로1492번길","202501~202601","신규","-","","","단독다가구"
"560","경기도 수원시 영통구 영통동","9**","12m미만","25.00","전세","202501","09","7,000","0","2002","봉영로1492번길","202502~202702","신규","-","","","단독다가구"
"561","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202501","09","1,000","33","2001","청명북로7번길","202501~202601","신규","-","","","단독다가구"
"562","경기도 수원시 영통구 영통동","1***","12m미만","25.19","전세","202501","09","8,000","0","2001","청명로59번길","202502~202702","신규","-","","","단독다가구"
"563","경기도 수원시 영통구 영통동","9**","12m미만","25.00","전세","202501","09","7,000","0","2002","봉영로1492번길","202502~202702","신규","-","","","단독다가구"
"564","경기도 수원시 영통구 영통동","9**","12m미만","22.00","월세","202501","09","300","40","2001","봉영로1492번길","-","-","-","","","단독다가구"
"565","경기도 수원시 영통구 영통동","1***","12m미만","27.00","월세","202501","09","500","30","1999","청명남로4번길","202502~202601","신규","-","","","단독다가구"
"566","경기도 수원시 영통구 영통동","1***","12m미만","22.00","월세","202501","09","300","31","2000","매영로","202502~202601","신규","-","","","단독다가구"
"567","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202501","08","500","31","1998","청명로","202501~202601","신규","-","","","단독다가구"
"568","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202501","08","500","38","2001","매영로415번길","202502~202602","신규","-","","","단독다가구"
"569","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202501","08","500","41","2002","청명로77번길","202502~202602","신규","-","","","단독다가구"
"570","경기도 수원시 영통구 영통동","6*","12m미만","26.44","전세","202501","08","7,500","0","2010","영통로351번길","202502~202702","신규","-","","","단독다가구"
"571","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202501","07","300","38","","청명남로4번길","202502~202602","신규","-","","","단독다가구"
"572","경기도 수원시 영통구 영통동","1***","12m미만","22.00","월세","202501","07","200","26","2001","청명남로50번길","202501~202601","신규","-","","","단독다가구"
"573","경기도 수원시 영통구 영통동","9**","12m미만","40.00","월세","202501","07","1,000","70","2000","봉영로1492번길","202501~202601","신규","-","","","단독다가구"
"574","경기도 수원시 영통구 영통동","9**","12m미만","21.34","전세","202501","06","9,000","0","2001","덕영대로1681번길","202502~202602","갱신","사용","9,000","0","단독다가구"
"575","경기도 수원시 영통구 영통동","9**","25m이상","20.00","월세","202501","04","500","36","1998","매영로","202501~202601","신규","-","","","단독다가구"
"576","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202501","04","200","30","1999","매영로415번길","202502~202602","신규","-","","","단독다가구"
"577","경기도 수원시 영통구 영통동","9**","12m미만","20.00","월세","202501","04","200","28","2000","매영로398번길","202501~202601","신규","-","","","단독다가구"
"578","경기도 수원시 영통구 영통동","1***","12m미만","22.00","월세","202501","04","300","27","2000","매영로415번길","202501~202601","신규","-","","","단독다가구"
"579","경기도 수원시 영통구 영통동","9**","12m미만","21.64","전세","202501","04","5,500","0","2001","봉영로1482번길","-","-","-","","","단독다가구"
"580","경기도 수원시 영통구 영통동","1***","25m미만","24.34","월세","202501","03","500","40","2001","반달로","202502~202602","신규","-","","","단독다가구"
"581","경기도 수원시 영통구 영통동","9**","12m미만","27.00","월세","202501","03","300","28","1999","봉영로1482번길","202501~202601","신규","-","","","단독다가구"
"582","경기도 수원시 영통구 영통동","9**","12m미만","28.15","전세","202501","03","4,500","0","2000","덕영대로1681번길","202501~202701","신규","-","","","단독다가구"
"583","경기도 수원시 영통구 영통동","1***","12m미만","26.00","월세","202501","03","500","41","2001","청명남로50번길","202501~202601","신규","-","","","단독다가구"
"584","경기도 수원시 영통구 영통동","1***","25m이상","20.00","월세","202501","03","500","42","2001","청명로43번길","202503~202603","신규","-","","","단독다가구"
"585","경기도 수원시 영통구 영통동","1***","12m미만","28.87","월세","202501","02","500","42","2000","청명북로7번길","202502~202601","신규","-","","","단독다가구"
"586","경기도 수원시 영통구 영통동","7*","12m미만","42.79","전세","202501","02","23,000","0","2022","영통로351번길","202502~202608","신규","-","","","단독다가구"
"587","경기도 수원시 영통구 영통동","1***","12m미만","25.00","월세","202501","02","500","41","2004","청명남로50번길","202501~202601","신규","-","","","단독다가구"
"588","경기도 수원시 영통구 영통동","1***","25m이상","21.00","월세","202501","02","500","42","2000","매영로415번길","202502~202602","신규","-","","","단독다가구"
"589","경기도 수원시 영통구 영통동","1***","25m이상","20.00","월세","202501","02","500","32","2001","청명로","202502~202602","신규","-","","","단독다가구"
"590","경기도 수원시 영통구 영통동","9**","12m미만","26.00","월세","202501","02","500","45","","덕영대로1673번길","202502~202602","신규","-","","","단독다가구"
"591","경기도 수원시 영통구 영통동","7*","12m미만","42.79","전세","202501","02","23,000","0","2022","영통로351번길","202502~202608","신규","-","","","단독다가구"
"592","경기도 수원시 영통구 영통동","1***","25m미만","18.38","월세","202412","31","500","38","2001","청명북로","202501~202601","신규","-","","","단독다가구"
"593","경기도 수원시 영통구 영통동","1***","12m미만","40.00","월세","202412","31","500","68","1998","매영로415번길","202502~202602","신규","-","","","단독다가구"
"594","경기도 수원시 영통구 영통동","9**","12m미만","23.00","월세","202412","31","4,000","20","","봉영로1492번길","202502~202602","신규","-","","","단독다가구"
"595","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202412","31","4,000","14","2001","매영로415번길","-","-","-","","","단독다가구"
"596","경기도 수원시 영통구 영통동","1***","12m미만","22.00","월세","202412","31","500","43","2000","청명남로4번길","202501~202601","신규","-","","","단독다가구"
"597","경기도 수원시 영통구 영통동","1***","12m미만","20.85","전세","202412","31","8,000","0","2001","청명로43번길","202502~202702","신규","-","","","단독다가구"
"598","경기도 수원시 영통구 영통동","1***","12m미만","20.85","전세","202412","31","8,000","0","2001","청명로43번길","202502~202702","신규","-","","","단독다가구"
"599","경기도 수원시 영통구 영통동","9**","12m미만","20.00","월세","202412","31","200","40","2002","봉영로1482번길","202501~202601","신규","-","","","단독다가구"
"600","경기도 수원시 영통구 영통동","1***","25m미만","26.00","월세","202412","30","500","50","2001","청명로21번길","202501~202601","신규","-","","","단독다가구"
"601","경기도 수원시 영통구 영통동","9**","12m미만","24.00","월세","202412","30","500","50","","덕영대로1681번길","202502~202602","신규","-","","","단독다가구"
"602","경기도 수원시 영통구 영통동","9**","12m미만","24.00","월세","202412","30","500","50","2000","덕영대로1681번길","202502~202602","신규","-","","","단독다가구"
"603","경기도 수원시 영통구 영통동","9**","12m미만","33.68","월세","202412","30","5,000","10","2001","봉영로1482번길","-","-","-","","","단독다가구"
"604","경기도 수원시 영통구 영통동","1***","25m미만","22.00","월세","202412","30","500","43","2001","영일로21번길","202501~202601","신규","-","","","단독다가구"
"605","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202412","29","300","32","2000","청명로59번길","202501~202601","신규","-","","","단독다가구"
"606","경기도 수원시 영통구 영통동","9**","12m미만","26.73","월세","202412","29","500","35","2001","봉영로1482번길","202501~202601","신규","-","","","단독다가구"
"607","경기도 수원시 영통구 영통동","9**","12m미만","33.00","월세","202412","28","500","52","2000","덕영대로1681번길","202502~202602","신규","-","","","단독다가구"
"608","경기도 수원시 영통구 영통동","1***","12m미만","33.00","월세","202412","28","500","65","2000","매영로415번길","202502~202602","신규","-","","","단독다가구"
"609","경기도 수원시 영통구 영통동","1***","12m미만","26.00","전세","202412","28","5,400","0","2000","매영로393번길","202502~202702","신규","-","","","단독다가구"
"610","경기도 수원시 영통구 영통동","1***","12m미만","23.00","월세","202412","28","500","46","2001","청명로59번길","202502~202602","신규","-","","","단독다가구"
"611","경기도 수원시 영통구 영통동","1***","12m미만","23.00","월세","202412","28","500","40","2001","청명남로12번길","202502~202602","신규","-","","","단독다가구"
"612","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202412","28","3,000","24","2001","매영로415번길","202501~202701","신규","-","","","단독다가구"
"613","경기도 수원시 영통구 영통동","1***","12m미만","26.00","월세","202412","28","500","41","2000","청명남로50번길","202501~202601","신규","-","","","단독다가구"
"614","경기도 수원시 영통구 영통동","9**","25m이상","20.00","전세","202412","28","8,000","0","2000","매영로","202501~202701","신규","-","","","단독다가구"
"615","경기도 수원시 영통구 영통동","1***","12m미만","23.00","월세","202412","27","500","28","2001","청명로59번길","202502~202602","신규","-","","","단독다가구"
"616","경기도 수원시 영통구 영통동","1***","12m미만","27.00","월세","202412","27","500","31","1998","매영로415번길","202501~202601","신규","-","","","단독다가구"
"617","경기도 수원시 영통구 영통동","9**","12m미만","29.04","월세","202412","26","500","42","1999","덕영대로1673번길","202501~202701","신규","-","","","단독다가구"
"618","경기도 수원시 영통구 영통동","1***","12m미만","26.00","월세","202412","26","500","42","2001","청명로59번길","202502~202602","신규","-","","","단독다가구"
"619","경기도 수원시 영통구 영통동","1***","25m이상","24.00","월세","202412","26","500","38","2001","청명로","202502~202601","신규","-","","","단독다가구"
"620","경기도 수원시 영통구 영통동","1***","25m이상","24.00","월세","202412","26","500","38","","청명로","202502~202601","신규","-","","","단독다가구"
"621","경기도 수원시 영통구 영통동","9**","12m미만","21.34","전세","202412","26","7,600","0","2001","덕영대로1681번길","202501~202701","신규","-","","","단독다가구"
"622","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202412","26","500","42","2001","매영로415번길","202501~202601","신규","-","","","단독다가구"
"623","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202412","25","500","44","2001","매영로415번길","202502~202602","신규","-","","","단독다가구"
"624","경기도 수원시 영통구 영통동","1***","12m미만","37.00","월세","202412","25","500","65","2000","매영로415번길","202502~202602","신규","-","","","단독다가구"
"625","경기도 수원시 영통구 영통동","1***","12m미만","26.00","전세","202412","25","5,200","0","2000","매영로393번길","202503~202602","신규","-","","","단독다가구"
"626","경기도 수원시 영통구 영통동","1***","25m미만","24.00","월세","202412","25","500","43","2001","청명북로","202502~202702","신규","-","","","단독다가구"
"627","경기도 수원시 영통구 영통동","1***","12m미만","23.00","월세","202412","25","3,000","22","2001","청명로59번길","202502~202702","신규","-","","","단독다가구"
"628","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202412","24","300","36","2000","청명로59번길","202501~202601","신규","-","","","단독다가구"
"629","경기도 수원시 영통구 영통동","9**","25m이상","122.40","월세","202412","24","3,000","90","1998","매영로398번길","202501~202701","신규","-","","","단독다가구"
"630","경기도 수원시 영통구 영통동","1***","12m미만","22.00","월세","202412","24","500","43","2000","매영로415번길","202502~202602","신규","-","","","단독다가구"
"631","경기도 수원시 영통구 영통동","1***","12m미만","25.00","월세","202412","24","500","38","2001","청명로59번길","202502~202601","신규","-","","","단독다가구"
"632","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202412","24","200","31","2010","청명로59번길","202502~202602","신규","-","","","단독다가구"
"633","경기도 수원시 영통구 영통동","1***","12m미만","21.00","월세","202412","24","500","43","2000","청명남로4번길","202502~202602","신규","-","","","단독다가구"
"634","경기도 수원시 영통구 영통동","1***","12m미만","21.00","월세","202412","24","700","45","2001","청명로59번길","202501~202601","신규","-","","","단독다가구"
"635","경기도 수원시 영통구 영통동","1***","12m미만","27.00","월세","202412","24","200","32","2001","청명북로7번길","202512~202612","신규","-","","","단독다가구"
"636","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202412","23","500","35","1999","청명로59번길","202502~202602","신규","-","","","단독다가구"
"637","경기도 수원시 영통구 영통동","1***","25m이상","23.00","월세","202412","23","500","40","2000","매영로","202502~202602","신규","-","","","단독다가구"
"638","경기도 수원시 영통구 영통동","9**","12m미만","119.38","전세","202412","23","7,300","0","2002","봉영로1482번길","202501~202701","갱신","-","7,300","0","단독다가구"
"639","경기도 수원시 영통구 영통동","1***","12m미만","26.40","월세","202412","23","500","39","1999","청명로43번길","202502~202602","신규","-","","","단독다가구"
"640","경기도 수원시 영통구 영통동","1***","25m미만","25.00","월세","202412","23","500","40","2001","반달로","202502~202602","신규","-","","","단독다가구"
"641","경기도 수원시 영통구 영통동","1***","25m이상","32.36","월세","202412","23","1,000","70","2001","청명로43번길","202501~202601","신규","-","","","단독다가구"
"642","경기도 수원시 영통구 영통동","9**","12m미만","26.17","전세","202412","23","12,000","0","2000","봉영로1492번길","202502~202702","신규","-","","","단독다가구"
"643","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202412","22","500","39","2001","청명로43번길","202501~202601","신규","-","","","단독다가구"
"644","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202412","22","500","39","2001","청명로43번길","202501~202601","신규","-","","","단독다가구"
"645","경기도 수원시 영통구 영통동","9**","12m미만","42.35","전세","202412","21","18,000","0","","봉영로1492번길","202412~202812","갱신","-","18,000","0","단독다가구"
"646","경기도 수원시 영통구 영통동","1***","25m이상","23.00","월세","202412","21","300","39","2001","청명로59번길","202502~202601","신규","-","","","단독다가구"
"647","경기도 수원시 영통구 영통동","9**","12m미만","15.00","월세","202412","21","300","36","1998","매영로398번길","202502~202602","신규","-","","","단독다가구"
"648","경기도 수원시 영통구 영통동","1***","12m미만","25.92","월세","202412","21","300","44","2000","청명남로50번길","202501~202601","신규","-","","","단독다가구"
"649","경기도 수원시 영통구 영통동","1***","12m미만","25.00","월세","202412","21","500","41","2000","청명남로50번길","202501~202601","신규","-","","","단독다가구"
"650","경기도 수원시 영통구 영통동","1***","25m미만","30.00","월세","202412","21","500","65","","청명로21번길","202501~202601","신규","-","","","단독다가구"
"651","경기도 수원시 영통구 영통동","9**","12m미만","23.80","전세","202412","21","13,000","0","","봉영로1492번길","202412~202812","갱신","-","13,000","0","단독다가구"
"652","경기도 수원시 영통구 영통동","1***","12m미만","27.00","월세","202412","21","300","40","2000","청명남로50번길","202412~202512","신규","-","","","단독다가구"
"653","경기도 수원시 영통구 영통동","1***","12m미만","22.00","월세","202412","20","500","41","2002","청명로77번길","202501~202512","신규","-","","","단독다가구"
"654","경기도 수원시 영통구 영통동","1***","12m미만","25.00","월세","202412","20","300","45","2000","청명남로50번길","202502~202602","신규","-","","","단독다가구"
"655","경기도 수원시 영통구 영통동","1***","12m미만","21.00","월세","202412","20","500","43","2000","청명로59번길","202502~202602","신규","-","","","단독다가구"
"656","경기도 수원시 영통구 영통동","1***","25m미만","23.00","월세","202412","20","500","43","2001","반달로","202501~202601","신규","-","","","단독다가구"
"657","경기도 수원시 영통구 영통동","1***","25m미만","25.00","월세","202412","20","500","43","2001","청명북로","202501~202601","신규","-","","","단독다가구"
"658","경기도 수원시 영통구 영통동","1***","12m미만","25.00","월세","202412","20","500","38","2001","청명로59번길","202501~202601","신규","-","","","단독다가구"
"659","경기도 수원시 영통구 영통동","1***","12m미만","26.58","전세","202412","20","10,000","0","2001","청명남로50번길","202501~202701","신규","-","","","단독다가구"
"660","경기도 수원시 영통구 영통동","9**","12m미만","25.00","월세","202412","20","300","27","2000","덕영대로1681번길","202412~202512","신규","-","","","단독다가구"
"661","경기도 수원시 영통구 영통동","1***","12m미만","26.58","전세","202412","20","10,000","0","2001","청명남로50번길","202501~202701","신규","-","","","단독다가구"
"662","경기도 수원시 영통구 영통동","9**","12m미만","38.09","전세","202412","19","17,000","0","","봉영로1492번길","202412~202812","갱신","-","17,000","0","단독다가구"
"663","경기도 수원시 영통구 영통동","9**","12m미만","26.40","월세","202412","19","1,000","42","2001","덕영대로1681번길","202502~202602","신규","-","","","단독다가구"
"664","경기도 수원시 영통구 영통동","1***","12m미만","33.00","월세","202412","19","5,000","33","2000","청명남로12번길","202501~202601","신규","-","","","단독다가구"
"665","경기도 수원시 영통구 영통동","1***","12m미만","20.85","월세","202412","19","500","41","2001","청명로43번길","202412~202508","신규","-","","","단독다가구"
"666","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202412","19","500","44","2000","청명남로4번길","202501~202601","신규","-","","","단독다가구"
"667","경기도 수원시 영통구 영통동","9**","12m미만","26.40","월세","202412","18","500","43","1998","덕영대로1681번길","202412~202512","신규","-","","","단독다가구"
"668","경기도 수원시 영통구 영통동","1***","25m미만","24.90","전세","202412","18","9,000","0","2000","청명북로","202502~202702","신규","-","","","단독다가구"
"669","경기도 수원시 영통구 영통동","9**","12m미만","24.00","월세","202412","18","500","35","2001","덕영대로1673번길","202502~202602","신규","-","","","단독다가구"
"670","경기도 수원시 영통구 영통동","9**","12m미만","23.80","전세","202412","17","13,000","0","","봉영로1492번길","202412~202812","갱신","-","13,000","0","단독다가구"
"671","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202412","17","500","42","1998","매영로415번길","202502~202602","신규","-","","","단독다가구"
"672","경기도 수원시 영통구 영통동","1***","12m미만","26.40","월세","202412","17","500","48","2000","매영로","202502~202602","신규","-","","","단독다가구"
"673","경기도 수원시 영통구 영통동","1***","25m이상","26.40","월세","202412","17","500","50","2001","매영로","202502~202601","신규","-","","","단독다가구"
"674","경기도 수원시 영통구 영통동","1***","25m이상","18.00","월세","202412","17","1,000","45","2002","청명남로4번길","202502~202601","신규","-","","","단독다가구"
"675","경기도 수원시 영통구 영통동","1***","12m미만","24.39","전세","202412","17","9,000","0","2001","매영로415번길","202501~202701","신규","-","","","단독다가구"
"676","경기도 수원시 영통구 영통동","9**","12m미만","38.09","월세","202412","17","15,000","21","2023","봉영로1492번길","202412~202812","갱신","-","15,000","21","단독다가구"
"677","경기도 수원시 영통구 영통동","1***","12m미만","24.39","전세","202412","17","9,000","0","2001","매영로415번길","202501~202701","신규","-","","","단독다가구"
"678","경기도 수원시 영통구 영통동","9**","12m미만","26.40","월세","202412","16","500","42","2000","매영로398번길","202502~202602","신규","-","","","단독다가구"
"679","경기도 수원시 영통구 영통동","1***","12m미만","25.00","월세","202412","16","300","42","1999","매영로415번길","202502~202602","신규","-","","","단독다가구"
"680","경기도 수원시 영통구 영통동","1***","12m미만","28.00","월세","202412","16","500","45","2001","청명북로7번길","202501~202701","신규","-","","","단독다가구"
"681","경기도 수원시 영통구 영통동","1***","25m미만","20.00","월세","202412","14","500","34","2002","반달로","202502~202602","신규","-","","","단독다가구"
"682","경기도 수원시 영통구 영통동","9**","12m미만","20.00","월세","202412","14","500","38","1999","덕영대로1673번길","202501~202601","신규","-","","","단독다가구"
"683","경기도 수원시 영통구 영통동","9**","12m미만","20.00","월세","202412","14","500","38","1999","덕영대로1673번길","202502~202602","신규","-","","","단독다가구"
"684","경기도 수원시 영통구 영통동","1***","25m이상","25.00","전세","202412","14","8,000","0","2012","매영로","202502~202702","신규","-","","","단독다가구"
"685","경기도 수원시 영통구 영통동","1***","25m미만","30.00","월세","202412","14","1,000","48","2004","청명로21번길","202502~202602","신규","-","","","단독다가구"
"686","경기도 수원시 영통구 영통동","1***","12m미만","26.40","월세","202412","14","500","48","2000","매영로","202502~202602","신규","-","","","단독다가구"
"687","경기도 수원시 영통구 영통동","1***","12m미만","23.00","전세","202412","14","8,000","0","2001","청명로59번길","202502~202702","신규","-","","","단독다가구"
"688","경기도 수원시 영통구 영통동","1***","25m이상","23.00","월세","202412","14","4,000","27","2000","청명로59번길","202501~202701","신규","-","","","단독다가구"
"689","경기도 수원시 영통구 영통동","9**","12m미만","20.00","월세","202412","14","500","38","1999","매영로398번길","202501~202601","신규","-","","","단독다가구"
"690","경기도 수원시 영통구 영통동","1***","12m미만","24.00","월세","202412","14","500","42","2000","청명로","202501~202601","신규","-","","","단독다가구"
"691","경기도 수원시 영통구 영통동","9**","12m미만","25.00","월세","202412","14","300","40","2001","봉영로1482번길","202502~202602","신규","-","","","단독다가구"
"692","경기도 수원시 영통구 영통동","1***","12m미만","26.40","월세","202412","14","4,000","30","2001","매영로415번길","202501~202601","신규","-","","","단독다가구"
"693","경기도 수원시 영통구 영통동","9**","12m미만","30.00","월세","202412","14","300","45","1999","덕영대로1673번길","202412~202512","신규","-","","","단독다가구"
"694","경기도 수원시 영통구 영통동","9**","12m미만","26.00","월세","202412","14","500","40","","봉영로1482번길","202502~202602","신규","-","","","단독다가구"
"695","경기도 수원시 영통구 영통동","1***","12m미만","21.00","월세","202412","13","500","41","2000","매영로415번길","202501~202601","신규","-","","","단독다가구"
"696","경기도 수원시 영통구 영통동","1***","12m미만","26.40","월세","202412","13","6,000","14","2001","매영로415번길","202501~202701","신규","-","","","단독다가구"
"697","경기도 수원시 영통구 영통동","9**","12m미만","20.00","월세","202412","13","500","42","2001","매영로398번길","202501~202601","신규","-","","","단독다가구"
"698","경기도 수원시 영통구 영통동","1***","12m미만","26.00","월세","202412","13","500","40","2000","매영로415번길","202502~202602","신규","-","","","단독다가구"
"699","경기도 수원시 영통구 영통동","1***","12m미만","23.00","월세","202412","13","500","44","2001","청명로59번길","202502~202602","신규","-","","","단독다가구"
"700","경기도 수원시 영통구 영통동","1***","12m미만","29.70","월세","202412","12","500","43","2001","청명로77번길","202501~202601","신규","-","","","단독다가구"
"701","경기도 수원시 영통구 영통동","1***","25m이상","23.00","월세","202412","12","500","40","2000","매영로","202501~202601","신규","-","","","단독다가구"
"702","경기도 수원시 영통구 영통동","1***","12m미만","26.00","월세","202412","12","5,000","17","1999","청명로59번길","-","-","-","","","단독다가구"
"703","경기도 수원시 영통구 영통동","1***","12m미만","26.40","월세","202412","12","500","43","2000","청명로","202501~202601","신규","-","","","단독다가구"
"704","경기도 수원시 영통구 영통동","9**","12m미만","26.00","월세","202412","12","500","40","2001","봉영로1482번길","202502~202602","신규","-","","","단독다가구"
"705","경기도 수원시 영통구 영통동","1***","12m미만","26.41","월세","202412","11","500","46","2000","매영로415번길","-","-","-","","","단독다가구"
"706","경기도 수원시 영통구 영통동","1***","12m미만","40.00","월세","202412","11","1,000","50","2001","매영로425번길","202502~202602","신규","-","","","단독다가구"
"707","경기도 수원시 영통구 영통동","1***","25m이상","26.40","월세","202412","11","500","42","2001","매영로","202502~202602","신규","-","","","단독다가구"
"708","경기도 수원시 영통구 영통동","1***","25m미만","20.00","월세","202412","11","500","37","2001","반달로","202501~202601","신규","-","","","단독다가구"
"709","경기도 수원시 영통구 영통동","1***","25m이상","24.00","월세","202412","11","500","45","2001","청명로59번길","202502~202602","신규","-","","","단독다가구"
"710","경기도 수원시 영통구 영통동","1***","25m이상","28.00","월세","202412","11","500","40","2002","청명로","202501~202601","신규","-","","","단독다가구"
"711","경기도 수원시 영통구 영통동","1***","12m미만","50.00","월세","202412","11","500","71","1998","매영로415번길","202502~202602","신규","-","","","단독다가구"
"712","경기도 수원시 영통구 영통동","1***","12m미만","30.00","월세","202412","10","500","47","2002","청명로59번길","202502~202602","신규","-","","","단독다가구"
"713","경기도 수원시 영통구 영통동","1***","12m미만","20.00","월세","202412","09","300","42","2000","청명남로4번길","202501~202601","신규","-","","","단독다가구"
"714","경기도 수원시 영통구 영통동","1***","25m이상","20.00","월세","202412","09","500","38","2002","매영로415번길","202502~202602","신규","-","","","단독다가구"
"715","경기도 수원시 영통구 영통동","1***","25m이상","20.00","월세","202412","09","500","32","2001","청명로","202501~202601","신규","-","","","단독다가구"
