"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-10-20 ~ 2025-10-19"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 수원시 영통구"
"읍면동 : 영통동"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"3738","경기도 수원시 영통구 영통동","967-2","0967","0002","신나무실풍림","전세","84.9000","202411","22","40,000","0","2","2000","봉영로1517번길 30","202501~202701","신규","-","","","아파트"
"3739","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","59.9900","202411","22","26,000","0","17","1997","영통로290번길 25","202412~202612","신규","-","","","아파트"
"3740","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","전세","59.9900","202411","22","21,000","0","15","1997","영통로290번길 26","202501~202701","갱신","사용","20,000","0","아파트"
"3741","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골두산","전세","59.8400","202411","22","32,000","0","9","1997","영통로 232","202502~202702","신규","-","","","아파트"
"3742","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골두산","전세","59.7300","202411","22","22,000","0","20","1997","영통로 232","202502~202702","갱신","사용","21,000","0","아파트"
"3743","경기도 수원시 영통구 영통동","1047-1","1047","0001","건영1차","전세","134.8100","202411","22","63,000","0","17","1999","청명로 100","202501~202701","신규","-","","","아파트"
"3744","경기도 수원시 영통구 영통동","969-1","0969","0001","태영","전세","84.8800","202411","21","35,000","0","14","1997","봉영로1517번길 73","202502~202702","갱신","-","31,500","0","아파트"
"3745","경기도 수원시 영통구 영통동","1052-2","1052","0002","황골마을(쌍용)","전세","59.7900","202411","21","29,000","0","5","1998","봉영로1744번길 16","202501~202701","신규","-","","","아파트"
"3746","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","월세","49.5700","202411","21","2,000","95","7","1999","봉영로1517번길 27","-","-","-","","","아파트"
"3747","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","월세","49.5700","202411","21","2,000","95","7","1999","봉영로1517번길 27","202412~202612","신규","-","","","아파트"
"3748","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","전세","59.3900","202411","21","33,000","0","12","1999","봉영로1517번길 27","202501~202701","신규","-","","","아파트"
"3749","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","월세","49.7100","202411","21","3,000","100","1","2002","덕영대로1555번길 20","202412~202612","신규","-","","","아파트"
"3750","경기도 수원시 영통구 영통동","968","0968","0000","신나무실동보","전세","84.9000","202411","21","42,000","0","8","1997","봉영로1517번길 76","202501~202704","갱신","-","37,000","0","아파트"
"3751","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골한신","전세","59.8400","202411","21","25,000","0","18","1997","영통로 232","202412~202612","신규","-","","","아파트"
"3752","경기도 수원시 영통구 영통동","965-2","0965","0002","신나무실신원","월세","101.7140","202411","20","40,000","65","7","1999","매영로310번길 27","202502~202702","갱신","사용","40,000","60","아파트"
"3753","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골우성","전세","59.8400","202411","20","30,500","0","5","1998","영통로 232","202411~202611","신규","-","","","아파트"
"3754","경기도 수원시 영통구 영통동","1093","1093","0000","영통3풍림아이원","월세","84.8770","202411","20","14,500","105","3","2002","봉영로1482번길 18","202412~202612","신규","-","","","아파트"
"3755","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","월세","59.9900","202411","20","3,000","110","16","1997","영통로 498","202501~202701","신규","-","","","아파트"
"3756","경기도 수원시 영통구 영통동","1053-2","1053","0002","풍림","전세","84.8400","202411","20","36,000","0","3","1997","봉영로1744번길 11","202501~202701","신규","-","","","아파트"
"3757","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","전세","49.7100","202411","20","30,000","0","9","2002","덕영대로1555번길 20","202503~202703","신규","-","","","아파트"
"3758","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골한신","전세","59.8400","202411","20","23,100","0","3","1997","영통로 232","202412~202612","갱신","사용","22,000","0","아파트"
"3759","경기도 수원시 영통구 영통동","1047-1","1047","0001","건영1차","전세","134.8100","202411","19","55,650","0","17","1999","청명로 100","202501~202701","갱신","사용","53,000","0","아파트"
"3760","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","전세","59.9900","202411","19","30,000","0","17","1999","영통로514번길 53","202501~202701","신규","-","","","아파트"
"3761","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","전세","59.9900","202411","19","24,000","0","17","1999","영통로514번길 53","202411~202502","갱신","-","24,000","0","아파트"
"3762","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","월세","59.8000","202411","19","3,000","108","5","1997","영통로 498","202501~202701","신규","-","","","아파트"
"3763","경기도 수원시 영통구 영통동","1054-3","1054","0003","황골마을신명","월세","59.9900","202411","19","24,700","5","18","1997","봉영로1770번길 21","202501~202701","신규","-","","","아파트"
"3764","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","월세","59.3900","202411","19","17,325","19","6","1999","봉영로1517번길 27","202501~202701","갱신","-","1,733","14","아파트"
"3765","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","월세","59.3900","202411","19","17,325","19","6","1999","봉영로1517번길 27","202501~202701","갱신","-","1,733","14","아파트"
"3766","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","전세","59.3900","202411","19","27,300","0","6","1999","봉영로1517번길 27","202412~202611","갱신","사용","26,000","0","아파트"
"3767","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","전세","59.3900","202411","19","27,300","0","6","1999","봉영로1517번길 27","202412~202612","갱신","사용","26,000","0","아파트"
"3768","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","월세","38.1600","202411","19","1,000","75","19","2002","덕영대로1555번길 20","-","-","-","","","아파트"
"3769","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","전세","49.5900","202411","19","19,950","0","2","1997","영통로290번길 26","202502~202702","갱신","-","19,000","0","아파트"
"3770","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","전세","49.5900","202411","19","25,200","0","7","1997","영통로290번길 26","202412~202612","갱신","사용","24,000","0","아파트"
"3771","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9900","202411","18","30,000","0","19","1997","영통로 498","202502~202702","신규","-","","","아파트"
"3772","경기도 수원시 영통구 영통동","989-2","0989","0002","현대","전세","99.5800","202411","18","57,000","0","14","1998","매영로 366","202502~202702","신규","-","","","아파트"
"3773","경기도 수원시 영통구 영통동","1048-2","1048","0002","청명마을(주공)","월세","59.9900","202411","18","15,000","35","1","1997","청명북로 81","202411~202611","갱신","사용","15,000","30","아파트"
"3774","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골한신","월세","59.8400","202411","18","3,000","100","15","1997","영통로 232","202501~202701","신규","-","","","아파트"
"3775","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","전세","59.9900","202411","18","26,000","0","1","1997","영통로290번길 26","202501~202701","신규","-","","","아파트"
"3776","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골우성","월세","59.8400","202411","18","13,650","58","16","1998","영통로 232","202501~202701","갱신","사용","13,000","55","아파트"
"3777","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골우성","전세","59.7300","202411","18","23,000","0","1","1998","영통로 232","202503~202703","신규","-","","","아파트"
"3778","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골우성","전세","59.7300","202411","18","23,000","0","1","1998","영통로 232","202503~202703","신규","-","","","아파트"
"3779","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골두산","전세","59.7300","202411","18","27,300","0","12","1997","영통로 232","202501~202701","갱신","사용","26,000","0","아파트"
"3780","경기도 수원시 영통구 영통동","957-6","0957","0006","영통에듀파크(331동~337동)","전세","84.9600","202411","18","56,000","0","4","1997","청명로 132","-","-","-","","","아파트"
"3781","경기도 수원시 영통구 영통동","1025-6","1025","0006","영통마크타워","월세","21.8900","202411","18","5,000","50","9","2017","청명로 10","202501~202601","신규","-","","","아파트"
"3782","경기도 수원시 영통구 영통동","1052-2","1052","0002","황골마을(쌍용)","월세","59.7900","202411","18","5,000","80","8","1998","봉영로1744번길 16","202501~202701","갱신","-","10,000","60","아파트"
"3783","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","전세","38.1600","202411","17","26,000","0","15","2002","덕영대로1555번길 20","202501~202701","신규","-","","","아파트"
"3784","경기도 수원시 영통구 영통동","1052-2","1052","0002","황골마을(쌍용)","전세","59.7900","202411","16","30,000","0","9","1998","봉영로1744번길 16","202501~202701","신규","-","","","아파트"
"3785","경기도 수원시 영통구 영통동","1048-2","1048","0002","청명마을(주공)","전세","59.9900","202411","16","26,250","0","9","1997","청명북로 81","202501~202701","갱신","사용","25,000","0","아파트"
"3786","경기도 수원시 영통구 영통동","1048-2","1048","0002","청명마을(주공)","전세","59.9900","202411","16","26,000","0","12","1997","청명북로 81","202411~202611","갱신","사용","25,000","0","아파트"
"3787","경기도 수원시 영통구 영통동","1054-3","1054","0003","황골마을한국","월세","59.9900","202411","16","3,000","100","19","1998","봉영로1770번길 21","202411~202611","신규","-","","","아파트"
"3788","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","전세","59.8000","202411","16","28,000","0","12","1999","영통로514번길 53","202412~202612","신규","-","","","아파트"
"3789","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","전세","59.3900","202411","16","27,000","0","11","1999","영통로514번길 53","202501~202701","신규","-","","","아파트"
"3790","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","전세","59.9900","202411","16","26,000","0","5","1999","영통로514번길 53","202502~202702","갱신","-","21,000","0","아파트"
"3791","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","월세","59.9900","202411","16","5,000","80","5","1997","영통로 498","202411~202611","갱신","사용","5,000","75","아파트"
"3792","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9900","202411","16","33,000","0","17","1997","영통로 498","202412~202612","신규","-","","","아파트"
"3793","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9900","202411","16","32,000","0","17","1997","영통로 498","202412~202612","신규","-","","","아파트"
"3794","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9900","202411","16","26,250","0","11","1997","영통로 498","202412~202612","갱신","사용","25,000","0","아파트"
"3795","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9900","202411","16","24,150","0","18","1997","영통로 498","202412~202612","갱신","사용","23,000","0","아파트"
"3796","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9900","202411","16","23,000","0","3","1997","영통로 498","202412~202612","갱신","사용","22,000","0","아파트"
"3797","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","월세","59.9900","202411","16","5,000","80","5","1997","영통로 498","-","-","-","","","아파트"
"3798","경기도 수원시 영통구 영통동","1052-2","1052","0002","황골마을(쌍용)","전세","59.7900","202411","16","30,000","0","9","1998","봉영로1744번길 16","202412~202612","신규","-","","","아파트"
"3799","경기도 수원시 영통구 영통동","956-2","0956","0002","청명마을대우","월세","99.8700","202411","16","10,000","190","7","1998","영통로 460","202412~202612","신규","-","","","아파트"
"3800","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","월세","49.2600","202411","16","3,000","80","11","1999","봉영로1517번길 27","-","-","-","","","아파트"
"3801","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","전세","59.3900","202411","16","30,000","0","1","1999","봉영로1517번길 27","202502~202702","신규","-","","","아파트"
"3802","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","월세","49.2600","202411","16","3,000","80","11","1999","봉영로1517번길 27","202502~202602","신규","-","","","아파트"
"3803","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","전세","59.3900","202411","16","29,400","0","10","1999","봉영로1517번길 27","202501~202701","갱신","사용","28,000","0","아파트"
"3804","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","전세","59.3900","202411","16","30,000","0","1","1999","봉영로1517번길 27","202502~202702","신규","-","","","아파트"
"3805","경기도 수원시 영통구 영통동","970-3","0970","0003","벽적골9단지주공","전세","59.3900","202411","16","32,000","0","15","1999","봉영로1517번길 27","202412~202612","신규","-","","","아파트"
"3806","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","전세","38.1600","202411","16","20,650","0","3","2002","덕영대로1555번길 20","202501~202701","신규","-","","","아파트"
"3807","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","월세","59.9600","202411","16","23,500","5","14","2002","덕영대로1555번길 20","202502~202702","갱신","사용","23,500","0","아파트"
"3808","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","월세","38.1600","202411","16","13,000","32","19","2002","덕영대로1555번길 20","202501~202701","신규","-","","","아파트"
"3809","경기도 수원시 영통구 영통동","963-2","0963","0002","신나무실진흥","월세","59.9650","202411","16","12,500","40","8","1997","매영로310번길 12","202411~202506","신규","-","","","아파트"
"3810","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","월세","59.9900","202411","16","5,000","56","12","1997","영통로290번길 25","202501~202701","신규","-","","","아파트"
"3811","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","59.9900","202411","16","25,000","0","4","1997","영통로290번길 25","202501~202701","신규","-","","","아파트"
"3812","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","59.9900","202411","16","26,500","0","11","1997","영통로290번길 25","202502~202702","신규","-","","","아파트"
"3813","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","49.5900","202411","16","24,000","0","12","1997","영통로290번길 25","202501~202701","신규","-","","","아파트"
"3814","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","59.9900","202411","16","25,000","0","4","1997","영통로290번길 25","-","-","-","","","아파트"
"3815","경기도 수원시 영통구 영통동","963-2","0963","0002","신나무실쌍용","전세","59.9650","202411","16","24,780","0","11","1997","매영로310번길 12","202411~202611","갱신","사용","23,600","0","아파트"
"3816","경기도 수원시 영통구 영통동","969-1","0969","0001","삼성","전세","84.8400","202411","16","35,000","0","5","1997","봉영로1517번길 73","-","-","-","","","아파트"
"3817","경기도 수원시 영통구 영통동","969-1","0969","0001","삼성","월세","84.8400","202411","16","4,000","120","8","1997","봉영로1517번길 73","202501~202701","신규","-","","","아파트"
"3818","경기도 수원시 영통구 영통동","969-1","0969","0001","삼성","전세","84.8400","202411","16","33,000","0","2","1997","봉영로1517번길 73","202412~202612","신규","-","","","아파트"
"3819","경기도 수원시 영통구 영통동","969-1","0969","0001","삼성","전세","84.8400","202411","16","35,000","0","5","1997","봉영로1517번길 73","202412~202612","신규","-","","","아파트"
"3820","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","전세","59.9900","202411","16","30,000","0","19","1997","영통로290번길 26","202501~202701","신규","-","","","아파트"
"3821","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","월세","49.5900","202411","16","3,000","85","12","1997","영통로290번길 26","202412~202612","신규","-","","","아파트"
"3822","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","전세","49.5900","202411","16","23,100","0","8","1997","영통로290번길 26","202411~202611","갱신","사용","22,000","0","아파트"
"3823","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","월세","59.9900","202411","16","12,000","60","9","1997","영통로290번길 26","202412~202612","신규","-","","","아파트"
"3824","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","전세","59.9900","202411","16","27,000","0","10","1997","영통로290번길 26","202501~202701","신규","-","","","아파트"
"3825","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골두산","전세","59.7300","202411","16","26,250","0","20","1997","영통로 232","202502~202702","갱신","사용","25,000","0","아파트"
"3826","경기도 수원시 영통구 영통동","965-2","0965","0002","신나무실미주","전세","134.7800","202411","16","59,000","0","5","1999","매영로310번길 27","202411~202611","갱신","사용","57,000","0","아파트"
"3827","경기도 수원시 영통구 영통동","965-2","0965","0002","신나무실미주","월세","134.7800","202411","16","46,000","60","19","1999","매영로310번길 27","202501~202701","신규","-","","","아파트"
"3828","경기도 수원시 영통구 영통동","967-2","0967","0002","신나무실극동","전세","84.9000","202411","16","47,000","0","14","1999","봉영로1517번길 30","202502~202702","신규","-","","","아파트"
"3829","경기도 수원시 영통구 영통동","1024-9","1024","0009","I-CITY","월세","15.1200","202411","16","1,000","47","4","2013","덕영대로 1703","202502~202602","신규","-","","","아파트"
"3830","경기도 수원시 영통구 영통동","1154","1154","0000","영통라온프라이빗","전세","59.8334","202411","15","43,500","0","6","2017","영통로200번길 111","202412~202612","신규","-","","","아파트"
"3831","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","월세","59.9900","202411","15","2,000","105","13","1999","영통로514번길 53","202501~202701","신규","-","","","아파트"
"3832","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","월세","59.9900","202411","15","200","96","10","1997","영통로 498","202502~202702","신규","-","","","아파트"
"3833","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9900","202411","15","30,000","0","7","1997","영통로 498","202412~202612","신규","-","","","아파트"
"3834","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","월세","59.9900","202411","15","17,000","55","10","1997","영통로 498","-","-","-","","","아파트"
"3835","경기도 수원시 영통구 영통동","1048-2","1048","0002","청명마을(주공)","전세","59.9900","202411","15","26,250","0","2","1997","청명북로 81","202411~202611","갱신","사용","25,000","0","아파트"
"3836","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","전세","49.7100","202411","15","25,700","0","8","2002","덕영대로1555번길 20","202412~202612","갱신","사용","24,500","0","아파트"
"3837","경기도 수원시 영통구 영통동","963-2","0963","0002","신나무실진흥","전세","59.9650","202411","15","26,000","0","8","1997","매영로310번길 12","202501~202701","신규","-","","","아파트"
"3838","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","월세","59.9900","202411","15","2,000","110","4","1997","영통로290번길 25","202411~202611","신규","-","","","아파트"
"3839","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","59.9600","202411","15","25,700","0","5","1997","영통로290번길 25","202501~202701","신규","-","","","아파트"
"3840","경기도 수원시 영통구 영통동","968","0968","0000","신나무실신명","전세","84.9000","202411","15","43,000","0","6","1997","봉영로1517번길 76","202501~202701","신규","-","","","아파트"
"3841","경기도 수원시 영통구 영통동","988-2","0988","0002","살구골마을진덕서광성지동아","전세","134.8800","202411","15","55,600","0","3","1998","봉영로 1526","202411~202611","갱신","사용","53,000","0","아파트"
"3842","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골한신","전세","59.7300","202411","15","29,000","0","14","1997","영통로 232","202501~202701","신규","-","","","아파트"
"3843","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골한신","전세","59.7300","202411","15","29,000","0","17","1997","영통로 232","202501~202701","신규","-","","","아파트"
"3844","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","전세","49.5900","202411","15","25,000","0","16","1997","영통로290번길 26","202501~202701","신규","-","","","아파트"
"3845","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골우성","전세","59.7300","202411","15","26,250","0","14","1998","영통로 232","202501~202701","갱신","사용","25,000","0","아파트"
"3846","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골우성","전세","59.8400","202411","15","33,000","0","11","1998","영통로 232","202412~202612","신규","-","","","아파트"
"3847","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골우성","전세","59.8400","202411","15","32,000","0","17","1998","영통로 232","202411~202611","신규","-","","","아파트"
"3848","경기도 수원시 영통구 영통동","957-6","0957","0006","영통에듀파크(331동~337동)","전세","84.9600","202411","15","56,500","0","3","1997","청명로 132","202502~202702","신규","-","","","아파트"
"3849","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","월세","49.7600","202411","14","10,000","70","7","1997","영통로 498","202412~202612","신규","-","","","아파트"
"3850","경기도 수원시 영통구 영통동","1054-3","1054","0003","황골마을한국","월세","59.9900","202411","14","2,500","100","9","1998","봉영로1770번길 21","202501~202701","신규","-","","","아파트"
"3851","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9900","202411","14","29,000","0","13","1997","영통로 498","202502~202702","신규","-","","","아파트"
"3852","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","월세","49.7600","202411","14","2,000","95","14","1997","영통로 498","202412~202612","신규","-","","","아파트"
"3853","경기도 수원시 영통구 영통동","1054-3","1054","0003","황골마을신명","월세","59.9900","202411","14","15,000","40","7","1997","봉영로1770번길 21","202412~202501","갱신","-","15,000","40","아파트"
"3854","경기도 수원시 영통구 영통동","1048-2","1048","0002","청명마을(주공)","월세","59.9900","202411","14","2,000","120","11","1997","청명북로 81","202412~202612","신규","-","","","아파트"
"3855","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","전세","59.9600","202411","14","30,000","0","6","2002","덕영대로1555번길 20","202501~202601","갱신","-","28,000","0","아파트"
"3856","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","전세","49.7100","202411","14","24,000","0","14","2002","덕영대로1555번길 20","202501~202701","갱신","사용","23,000","0","아파트"
"3857","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","59.9900","202411","14","18,900","0","1","1997","영통로290번길 25","-","-","-","","","아파트"
"3858","경기도 수원시 영통구 영통동","968","0968","0000","신나무실동보","월세","84.9000","202411","14","5,000","147","7","1997","봉영로1517번길 76","202411~202611","갱신","사용","5,000","140","아파트"
"3859","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골한신","월세","59.8400","202411","14","3,000","110","1","1997","영통로 232","202412~202612","신규","-","","","아파트"
"3860","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골두산","전세","59.8400","202411","13","25,725","0","8","1997","영통로 232","202502~202702","갱신","사용","24,500","0","아파트"
"3861","경기도 수원시 영통구 영통동","1023-6","1023","0006","경희타운","월세","16.7480","202411","13","500","57","3","2015","영일로6번길 13","202411~202511","신규","-","","","아파트"
"3862","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","월세","59.9900","202411","13","10,000","70","2","1999","영통로514번길 53","202501~202701","신규","-","","","아파트"
"3863","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","전세","49.7600","202411","13","25,000","0","17","1999","영통로514번길 53","202412~202612","신규","-","","","아파트"
"3864","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","월세","59.9400","202411","13","3,000","100","16","1997","영통로 498","202501~202701","신규","-","","","아파트"
"3865","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","월세","59.9900","202411","13","3,000","110","5","1997","영통로 498","202412~202612","신규","-","","","아파트"
"3866","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.8000","202411","13","26,250","0","2","1997","영통로 498","202412~202612","신규","-","","","아파트"
"3867","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","49.7600","202411","13","27,000","0","17","1997","영통로 498","202501~202701","신규","-","","","아파트"
"3868","경기도 수원시 영통구 영통동","1052-2","1052","0002","황골마을(쌍용)","월세","59.7900","202411","13","2,000","90","1","1998","봉영로1744번길 16","202412~202612","신규","-","","","아파트"
"3869","경기도 수원시 영통구 영통동","1048-2","1048","0002","청명마을(주공)","월세","59.9900","202411","13","5,000","100","14","1997","청명북로 81","202501~202701","신규","-","","","아파트"
"3870","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","전세","59.9600","202411","13","33,000","0","19","2002","덕영대로1555번길 20","202501~202612","신규","-","","","아파트"
"3871","경기도 수원시 영통구 영통동","971-1","0971","0001","벽적골롯데","월세","49.7100","202411","13","5,000","85","18","2002","덕영대로1555번길 20","202412~202612","신규","-","","","아파트"
"3872","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","59.9900","202411","13","23,100","0","16","1997","영통로290번길 25","202501~202701","갱신","사용","22,000","0","아파트"
"3873","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","49.5900","202411","13","24,000","0","18","1997","영통로290번길 25","202501~202701","신규","-","","","아파트"
"3874","경기도 수원시 영통구 영통동","964-5","0964","0005","신나무실휴먼시아5단지","전세","49.5900","202411","13","18,375","0","15","1997","영통로290번길 25","202502~202702","갱신","사용","17,500","0","아파트"
"3875","경기도 수원시 영통구 영통동","963-2","0963","0002","신나무실쌍용","월세","59.9650","202411","13","500","100","3","1997","매영로310번길 12","202411~202505","신규","-","","","아파트"
"3876","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골한신","월세","59.8400","202411","13","3,000","110","9","1997","영통로 232","202411~202611","신규","-","","","아파트"
"3877","경기도 수원시 영통구 영통동","972-2","0972","0002","벽적골주공휴먼시아8단지","월세","49.5900","202411","13","7,000","30","9","1997","영통로290번길 26","202411~202611","신규","-","","","아파트"
"3878","경기도 수원시 영통구 영통동","973-3","0973","0003","벽적골우성","전세","59.8400","202411","13","32,500","0","10","1998","영통로 232","202502~202702","신규","-","","","아파트"
"3879","경기도 수원시 영통구 영통동","1025-7","1025","0007","myown","월세","17.8575","202411","12","500","55","2","2014","청명로 8","202412~202512","신규","-","","","아파트"
"3880","경기도 수원시 영통구 영통동","968","0968","0000","신나무실동보","전세","84.9000","202411","12","41,000","0","15","1997","봉영로1517번길 76","202412~202612","신규","-","","","아파트"
"3881","경기도 수원시 영통구 영통동","948-4","0948","0004","영통센트럴파크뷰","월세","49.7600","202411","12","0","100","6","1999","영통로514번길 53","202412~202612","신규","-","","","아파트"
"3882","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","전세","59.9900","202411","12","30,000","0","19","1997","영통로 498","202411~202611","신규","-","","","아파트"
"3883","경기도 수원시 영통구 영통동","1053-2","1053","0002","벽산(1053-2)","전세","84.9600","202411","12","36,000","0","13","1997","봉영로1744번길 11","202412~202612","신규","-","","","아파트"
